"survey_fk"	"surveyTarget_fk"
"P53.1B"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P53.2A"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P53.2B"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P56.1A"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P56.1B"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P56.2A"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P56.2B"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P62.1A"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P62.1B"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P62.2A"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P62.2B"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P71.1A"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P71.1B"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P71.2A"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P71.2B"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P75.1A"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P75.1B"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P75.2A"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P75.2B"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P92.1A"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P92.1B"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P92.2A"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P92.2B"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P94.1A"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P94.1B"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P94.2A"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P94.2B"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P97.1A"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P97.1B"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P97.2A"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P97.2B"	"e1d4c1e1-003e-4423-a368-94d272dabf72"
"P1.1A"	"037c7bed-ae08-414d-bedb-951ceafd3b3a"
"P1.1B"	"037c7bed-ae08-414d-bedb-951ceafd3b3a"
"P200.1A"	"037c7bed-ae08-414d-bedb-951ceafd3b3a"
"P200.1B"	"037c7bed-ae08-414d-bedb-951ceafd3b3a"
"P1.2A"	"e16075c6-d69a-4b85-b6b1-477dcaa53926"
"P1.2B"	"e16075c6-d69a-4b85-b6b1-477dcaa53926"
"P200.2A"	"e16075c6-d69a-4b85-b6b1-477dcaa53926"
"P200.2B"	"e16075c6-d69a-4b85-b6b1-477dcaa53926"
"P2.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P2.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P2.2A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P2.2B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P3.1A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P3.1B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P310.1A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P310.1B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P3.2A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P3.2B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P196.1A"	"7a25a0b8-f6d7-41ff-8f48-1e4875fb304b"
"P196.1B"	"7a25a0b8-f6d7-41ff-8f48-1e4875fb304b"
"P4.1A"	"7a25a0b8-f6d7-41ff-8f48-1e4875fb304b"
"P4.1B"	"7a25a0b8-f6d7-41ff-8f48-1e4875fb304b"
"P4.2A"	"b51e841d-eabb-4974-ac35-00ed7ca0c2d4"
"P4.2B"	"b51e841d-eabb-4974-ac35-00ed7ca0c2d4"
"P6.1A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P6.1B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P6.2A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P6.2B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P7.1A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P7.1B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P283.1A"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P283.1B"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P7.2A"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P7.2B"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P8.1A"	"8c011c07-97cb-4d80-a905-711b7339c517"
"P8.1B"	"8c011c07-97cb-4d80-a905-711b7339c517"
"P199.1A"	"a171c49b-e145-4981-a2b7-667266ec3f58"
"P199.1B"	"a171c49b-e145-4981-a2b7-667266ec3f58"
"P8.2A"	"a171c49b-e145-4981-a2b7-667266ec3f58"
"P8.2B"	"a171c49b-e145-4981-a2b7-667266ec3f58"
"P302.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P302.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P9.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P9.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P302.2A"	"57da7e3a-7c58-4f30-a982-e4d8341d9ca0"
"P302.2B"	"57da7e3a-7c58-4f30-a982-e4d8341d9ca0"
"P9.2A"	"57da7e3a-7c58-4f30-a982-e4d8341d9ca0"
"P9.2B"	"57da7e3a-7c58-4f30-a982-e4d8341d9ca0"
"P10.1A"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P10.1B"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P10.2A"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P10.2B"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P346.2A"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P346.2B"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P11.1A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P11.1B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P209.1A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P209.1B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P11.2A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P11.2B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P209.2A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P209.2B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P12.1A"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P12.1B"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P210.1A"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P210.1B"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P12.2A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P12.2B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P210.2A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P210.2B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P13.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P13.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P300.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P300.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P13.2A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P13.2B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P300.2A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P300.2B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P15.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P15.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P224.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P224.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P15.2A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P15.2B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P224.2A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P224.2B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P16.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P16.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P16.2A"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P16.2B"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P323.1A"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P323.1B"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P17.1A"	"8593cb80-7e95-48b0-95d4-2e003348bae5"
"P17.1B"	"8593cb80-7e95-48b0-95d4-2e003348bae5"
"P270.1A"	"8593cb80-7e95-48b0-95d4-2e003348bae5"
"P270.1B"	"8593cb80-7e95-48b0-95d4-2e003348bae5"
"P17.2A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P17.2B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P270.2A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P270.2B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P18.1A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P18.1B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P18.2A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P18.2B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P19.1A"	"8593cb80-7e95-48b0-95d4-2e003348bae5"
"P19.1B"	"8593cb80-7e95-48b0-95d4-2e003348bae5"
"P195.1A"	"8593cb80-7e95-48b0-95d4-2e003348bae5"
"P195.1B"	"8593cb80-7e95-48b0-95d4-2e003348bae5"
"P19.2A"	"8593cb80-7e95-48b0-95d4-2e003348bae5"
"P19.2B"	"8593cb80-7e95-48b0-95d4-2e003348bae5"
"P20.1A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P20.1B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P284.1A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P284.1B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P20.2A"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P20.2B"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P21.1A"	"11aea761-50f3-4b04-a4fe-1f7a888a178b"
"P21.1B"	"11aea761-50f3-4b04-a4fe-1f7a888a178b"
"P269.1A"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P269.1B"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P21.2A"	"2486c460-8c32-4ba6-bfe8-2ff4d52bc0c7"
"P21.2B"	"2486c460-8c32-4ba6-bfe8-2ff4d52bc0c7"
"P22.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P22.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P22.2A"	"93a3d821-c454-443b-8658-05fe672f31ab"
"P22.2B"	"93a3d821-c454-443b-8658-05fe672f31ab"
"P23.1A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P23.1B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P194.1A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P194.1B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P23.2A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P23.2B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P228.1A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P228.1B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P24.1A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P24.1B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P228.2A"	"7a25a0b8-f6d7-41ff-8f48-1e4875fb304b"
"P228.2B"	"7a25a0b8-f6d7-41ff-8f48-1e4875fb304b"
"P24.2A"	"7a25a0b8-f6d7-41ff-8f48-1e4875fb304b"
"P24.2B"	"7a25a0b8-f6d7-41ff-8f48-1e4875fb304b"
"P25.1A"	"a7a9a137-b7cf-4dfd-a47b-e5797454bbdb"
"P25.1B"	"a7a9a137-b7cf-4dfd-a47b-e5797454bbdb"
"P279.1A"	"a7a9a137-b7cf-4dfd-a47b-e5797454bbdb"
"P279.1B"	"a7a9a137-b7cf-4dfd-a47b-e5797454bbdb"
"P25.2A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P25.2B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P279.2A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P279.2B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P26.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P26.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P311.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P311.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P26.2A"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P26.2B"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P311.2A"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P311.2B"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P214.1A"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P214.1B"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P27.1A"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P27.1B"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P214.2A"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P214.2B"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P27.2A"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P27.2B"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P28.1A"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P28.1B"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P28.2A"	"6e513b67-498f-4c93-b6ad-64dab0240ea4"
"P28.2B"	"6e513b67-498f-4c93-b6ad-64dab0240ea4"
"P236.1A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P236.1B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P29.1A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P29.1B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P236.2A"	"e16075c6-d69a-4b85-b6b1-477dcaa53926"
"P236.2B"	"e16075c6-d69a-4b85-b6b1-477dcaa53926"
"P29.2A"	"e16075c6-d69a-4b85-b6b1-477dcaa53926"
"P29.2B"	"e16075c6-d69a-4b85-b6b1-477dcaa53926"
"P275.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P275.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P30.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P30.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P275.2A"	"93a3d821-c454-443b-8658-05fe672f31ab"
"P275.2B"	"93a3d821-c454-443b-8658-05fe672f31ab"
"P30.2A"	"93a3d821-c454-443b-8658-05fe672f31ab"
"P30.2B"	"93a3d821-c454-443b-8658-05fe672f31ab"
"P31.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P31.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P31.2A"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P31.2B"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P234.1A"	"7a25a0b8-f6d7-41ff-8f48-1e4875fb304b"
"P234.1B"	"7a25a0b8-f6d7-41ff-8f48-1e4875fb304b"
"P32.1A"	"7a25a0b8-f6d7-41ff-8f48-1e4875fb304b"
"P32.1B"	"7a25a0b8-f6d7-41ff-8f48-1e4875fb304b"
"P32.2A"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P32.2B"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P33.1A"	"e16075c6-d69a-4b85-b6b1-477dcaa53926"
"P33.1B"	"e16075c6-d69a-4b85-b6b1-477dcaa53926"
"P33.2A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P33.2B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P233.1A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P233.1B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P34.1A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P34.1B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P233.2A"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P233.2B"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P34.2A"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P34.2B"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P250.1A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P250.1B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P35.1A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P35.1B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P250.2A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P250.2B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P35.2A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P35.2B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P36.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P36.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P36.2A"	"fa164b05-a0d8-49e7-adbb-0086dfce62ba"
"P36.2B"	"fa164b05-a0d8-49e7-adbb-0086dfce62ba"
"P213.1A"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P213.1B"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P37.1A"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P37.1B"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P213.2A"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P213.2B"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P37.2A"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P37.2B"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P204.1A"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P204.1B"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P38.1A"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P38.1B"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P204.2A"	"fa164b05-a0d8-49e7-adbb-0086dfce62ba"
"P204.2B"	"fa164b05-a0d8-49e7-adbb-0086dfce62ba"
"P38.2A"	"fa164b05-a0d8-49e7-adbb-0086dfce62ba"
"P38.2B"	"fa164b05-a0d8-49e7-adbb-0086dfce62ba"
"P309.1A"	"93a3d821-c454-443b-8658-05fe672f31ab"
"P309.1B"	"93a3d821-c454-443b-8658-05fe672f31ab"
"P39.1A"	"93a3d821-c454-443b-8658-05fe672f31ab"
"P39.1B"	"93a3d821-c454-443b-8658-05fe672f31ab"
"P39.2A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P39.2B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P299.1A"	"8593cb80-7e95-48b0-95d4-2e003348bae5"
"P299.1B"	"8593cb80-7e95-48b0-95d4-2e003348bae5"
"P40.1A"	"8593cb80-7e95-48b0-95d4-2e003348bae5"
"P40.1B"	"8593cb80-7e95-48b0-95d4-2e003348bae5"
"P299.2A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P299.2B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P40.2A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P40.2B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P288.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P288.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P41.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P41.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P41.2A"	"cdbcfcca-f136-4d6a-afc1-b8af909eb028"
"P41.2B"	"cdbcfcca-f136-4d6a-afc1-b8af909eb028"
"P42.1A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P42.1B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P212.1A"	"8593cb80-7e95-48b0-95d4-2e003348bae5"
"P212.1B"	"8593cb80-7e95-48b0-95d4-2e003348bae5"
"P42.2A"	"8593cb80-7e95-48b0-95d4-2e003348bae5"
"P42.2B"	"8593cb80-7e95-48b0-95d4-2e003348bae5"
"P291.1A"	"6e513b67-498f-4c93-b6ad-64dab0240ea4"
"P291.1B"	"6e513b67-498f-4c93-b6ad-64dab0240ea4"
"P43.1A"	"6e513b67-498f-4c93-b6ad-64dab0240ea4"
"P43.1B"	"6e513b67-498f-4c93-b6ad-64dab0240ea4"
"P291.2A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P291.2B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P43.2A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P43.2B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P44.1A"	"a7a9a137-b7cf-4dfd-a47b-e5797454bbdb"
"P44.1B"	"a7a9a137-b7cf-4dfd-a47b-e5797454bbdb"
"P44.2A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P44.2B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P45.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P45.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P46.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P46.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P46.2A"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P46.2B"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P47.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P47.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P47.2A"	"7490ace9-aeed-4454-b832-f98b06dfc37f"
"P47.2B"	"7490ace9-aeed-4454-b832-f98b06dfc37f"
"P203.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P203.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P48.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P48.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P203.2A"	"16f5d33d-5109-4595-8fd9-127e826445b5"
"P203.2B"	"16f5d33d-5109-4595-8fd9-127e826445b5"
"P48.2A"	"16f5d33d-5109-4595-8fd9-127e826445b5"
"P48.2B"	"16f5d33d-5109-4595-8fd9-127e826445b5"
"P273.1A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P273.1B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P49.1A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P49.1B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P273.2A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P273.2B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P49.2A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P49.2B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P327.1A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P327.1B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P50.1A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P50.1B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P50.2A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P50.2B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P292.1A"	"037c7bed-ae08-414d-bedb-951ceafd3b3a"
"P292.1B"	"037c7bed-ae08-414d-bedb-951ceafd3b3a"
"P51.1A"	"037c7bed-ae08-414d-bedb-951ceafd3b3a"
"P51.1B"	"037c7bed-ae08-414d-bedb-951ceafd3b3a"
"P292.2A"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P292.2B"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P51.2A"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P51.2B"	"5f2c41b3-cd75-4e56-937d-b6ad06d29fbf"
"P52.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P52.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P308.2A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P308.2B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P52.2A"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P52.2B"	"21b98f62-e25c-4f56-ad3d-9e3bf26b0c33"
"P263.1A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P263.1B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P54.1A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P54.1B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P54.2A"	"8593cb80-7e95-48b0-95d4-2e003348bae5"
"P54.2B"	"8593cb80-7e95-48b0-95d4-2e003348bae5"
"P55.1A"	"a7a9a137-b7cf-4dfd-a47b-e5797454bbdb"
"P55.1B"	"a7a9a137-b7cf-4dfd-a47b-e5797454bbdb"
"P55.2A"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P55.2B"	"334468b7-bd68-46be-9ca7-91c37f6c553a"
"P57.1A"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P57.1B"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P57.2A"	"7a25a0b8-f6d7-41ff-8f48-1e4875fb304b"
"P57.2B"	"7a25a0b8-f6d7-41ff-8f48-1e4875fb304b"
"P58.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P58.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P58.2A"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P58.2B"	"52257daf-2455-4a9a-aad3-25edab223a38"
"P331.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P331.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P59.1A"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P59.1B"	"b96e62ac-f7f9-4be5-b04f-a28aada7240f"
"P59.2A"	"2486c460-8c32-4ba6-bfe8-2ff4d52bc0c7"
"P59.2B"	"2486c460-8c32-4ba6-bfe8-2ff4d52bc0c7"
