"mediaID"	"mediaType"	"accessURI"	"format"	"license"	"owner"	"description"	"media_pk"
"P164.1BS_01L35S_24S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P164.1BS_dry_2018_01L35S_24S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P164.1BS_01L35S_24S"
"P164.1BS_01L35S_25S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P164.1BS_dry_2018_01L35S_25S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P164.1BS_01L35S_25S"
"P164.1BS_01L35S_26S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P164.1BS_dry_2018_01L35S_26S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P164.1BS_01L35S_26S"
"P164.1BS_01L35S_27S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P164.1BS_dry_2018_01L35S_27S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P164.1BS_01L35S_27S"
"P164.1BS_01L35S_28S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P164.1BS_dry_2018_01L35S_28S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P164.1BS_01L35S_28S"
"P164.1BS_01L35S_29S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P164.1BS_dry_2018_01L35S_29S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P164.1BS_01L35S_29S"
"P164.1BS_01L35S_30S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P164.1BS_dry_2018_01L35S_30S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P164.1BS_01L35S_30S"
"P164.1BS_01L35S_31S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P164.1BS_dry_2018_01L35S_31S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P164.1BS_01L35S_31S"
"P164.1BS_01L35S_32S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P164.1BS_dry_2018_01L35S_32S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P164.1BS_01L35S_32S"
"P164.1BS_01L35S_33S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P164.1BS_dry_2018_01L35S_33S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P164.1BS_01L35S_33S"
"P164.1BS_01L35S_34S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P164.1BS_dry_2018_01L35S_34S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P164.1BS_01L35S_34S"
"P164.1BS_01L35S_35S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P164.1BS_dry_2018_01L35S_35S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P164.1BS_01L35S_35S"
"P168.1AL_02L14S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1AL_dry_2018_02L14S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1AL_02L14S_01L"
"P168.1AL_02L14S_02L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1AL_dry_2018_02L14S_02L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1AL_02L14S_02L"
"P168.1AS_02L14S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1AS_dry_2018_02L14S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1AS_02L14S_01S"
"P168.1AS_02L14S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1AS_dry_2018_02L14S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1AS_02L14S_02S"
"P168.1AS_02L14S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1AS_dry_2018_02L14S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1AS_02L14S_03S"
"P168.1AS_02L14S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1AS_dry_2018_02L14S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1AS_02L14S_04S"
"P168.1AS_02L14S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1AS_dry_2018_02L14S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1AS_02L14S_05S"
"P168.1AS_02L14S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1AS_dry_2018_02L14S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1AS_02L14S_06S"
"P168.1AS_02L14S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1AS_dry_2018_02L14S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1AS_02L14S_07S"
"P168.1AS_02L14S_08S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1AS_dry_2018_02L14S_08S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1AS_02L14S_08S"
"P168.1AS_02L14S_09S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1AS_dry_2018_02L14S_09S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1AS_02L14S_09S"
"P168.1AS_02L14S_10S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1AS_dry_2018_02L14S_10S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1AS_02L14S_10S"
"P168.1AS_02L14S_11S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1AS_dry_2018_02L14S_11S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1AS_02L14S_11S"
"P168.1AS_02L14S_12S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1AS_dry_2018_02L14S_12S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1AS_02L14S_12S"
"P168.1AS_02L14S_13S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1AS_dry_2018_02L14S_13S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1AS_02L14S_13S"
"P168.1AS_02L14S_14S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1AS_dry_2018_02L14S_14S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1AS_02L14S_14S"
"P168.1BS_00L16S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1BS_dry_2018_00L16S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1BS_00L16S_01S"
"P168.1BS_00L16S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1BS_dry_2018_00L16S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1BS_00L16S_02S"
"P168.1BS_00L16S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1BS_dry_2018_00L16S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1BS_00L16S_03S"
"P168.1BS_00L16S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1BS_dry_2018_00L16S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1BS_00L16S_04S"
"P168.1BS_00L16S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1BS_dry_2018_00L16S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1BS_00L16S_05S"
"P168.1BS_00L16S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1BS_dry_2018_00L16S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1BS_00L16S_06S"
"P168.1BS_00L16S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1BS_dry_2018_00L16S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1BS_00L16S_07S"
"P168.1BS_00L16S_08S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1BS_dry_2018_00L16S_08S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1BS_00L16S_08S"
"P168.1BS_00L16S_09S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1BS_dry_2018_00L16S_09S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1BS_00L16S_09S"
"P168.1BS_00L16S_10S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1BS_dry_2018_00L16S_10S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1BS_00L16S_10S"
"P168.1BS_00L16S_11S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1BS_dry_2018_00L16S_11S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1BS_00L16S_11S"
"P168.1BS_00L16S_12S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1BS_dry_2018_00L16S_12S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1BS_00L16S_12S"
"P168.1BS_00L16S_13S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1BS_dry_2018_00L16S_13S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1BS_00L16S_13S"
"P168.1BS_00L16S_14S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1BS_dry_2018_00L16S_14S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1BS_00L16S_14S"
"P168.1BS_00L16S_15S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1BS_dry_2018_00L16S_15S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1BS_00L16S_15S"
"P168.1BS_00L16S_16S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P168.1BS_dry_2018_00L16S_16S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P168.1BS_00L16S_16S"
"P171.2AL_01L03S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P171.2AL_urban_2018_01L03S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P171.2AL_01L03S_01L"
"P171.2AS_01L03S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P171.2AS_urban_2018_01L03S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P171.2AS_01L03S_01S"
"P171.2AS_01L03S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P171.2AS_urban_2018_01L03S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P171.2AS_01L03S_02S"
"P171.2AS_01L03S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P171.2AS_urban_2018_01L03S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P171.2AS_01L03S_03S"
"P171.2BS_00L04S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P171.2BS_urban_2018_00L04S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P171.2BS_00L04S_01S"
"P171.2BS_00L04S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P171.2BS_urban_2018_00L04S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P171.2BS_00L04S_02S"
"P171.2BS_00L04S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P171.2BS_urban_2018_00L04S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P171.2BS_00L04S_03S"
"P171.2BS_00L04S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P171.2BS_urban_2018_00L04S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P171.2BS_00L04S_04S"
"P172.2AL_01L07S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P172.2AL_agriculture_2018_01L07S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P172.2AL_01L07S_01L"
"P172.2AS_01L07S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P172.2AS_agriculture_2018_01L07S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P172.2AS_01L07S_01S"
"P172.2AS_01L07S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P172.2AS_agriculture_2018_01L07S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P172.2AS_01L07S_02S"
"P172.2AS_01L07S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P172.2AS_agriculture_2018_01L07S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P172.2AS_01L07S_03S"
"P172.2AS_01L07S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P172.2AS_agriculture_2018_01L07S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P172.2AS_01L07S_04S"
"P172.2AS_01L07S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P172.2AS_agriculture_2018_01L07S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P172.2AS_01L07S_05S"
"P172.2AS_01L07S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P172.2AS_agriculture_2018_01L07S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P172.2AS_01L07S_06S"
"P172.2AS_01L07S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P172.2AS_agriculture_2018_01L07S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P172.2AS_01L07S_07S"
"P172.2BL_01L07S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P172.2BL_agriculture_2018_01L07S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P172.2BL_01L07S_01L"
"P172.2BS_01L07S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P172.2BS_agriculture_2018_01L07S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P172.2BS_01L07S_01S"
"P172.2BS_01L07S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P172.2BS_agriculture_2018_01L07S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P172.2BS_01L07S_02S"
"P172.2BS_01L07S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P172.2BS_agriculture_2018_01L07S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P172.2BS_01L07S_03S"
"P172.2BS_01L07S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P172.2BS_agriculture_2018_01L07S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P172.2BS_01L07S_04S"
"P172.2BS_01L07S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P172.2BS_agriculture_2018_01L07S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P172.2BS_01L07S_05S"
"P172.2BS_01L07S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P172.2BS_agriculture_2018_01L07S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P172.2BS_01L07S_06S"
"P172.2BS_01L07S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P172.2BS_agriculture_2018_01L07S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P172.2BS_01L07S_07S"
"P174.1AL_01L07S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P174.1AL_dry_2018_01L07S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P174.1AL_01L07S_01L"
"P174.1AS_01L07S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P174.1AS_dry_2018_01L07S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P174.1AS_01L07S_01S"
"P174.1AS_01L07S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P174.1AS_dry_2018_01L07S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P174.1AS_01L07S_02S"
"P174.1AS_01L07S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P174.1AS_dry_2018_01L07S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P174.1AS_01L07S_03S"
"P174.1AS_01L07S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P174.1AS_dry_2018_01L07S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P174.1AS_01L07S_04S"
"P174.1AS_01L07S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P174.1AS_dry_2018_01L07S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P174.1AS_01L07S_05S"
"P174.1AS_01L07S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P174.1AS_dry_2018_01L07S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P174.1AS_01L07S_06S"
"P174.1AS_01L07S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P174.1AS_dry_2018_01L07S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P174.1AS_01L07S_07S"
"P174.1BL_01L11S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P174.1BL_dry_2018_01L11S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P174.1BL_01L11S_01L"
"P174.1BS_01L11S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P174.1BS_dry_2018_01L11S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P174.1BS_01L11S_01S"
"P174.1BS_01L11S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P174.1BS_dry_2018_01L11S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P174.1BS_01L11S_02S"
"P174.1BS_01L11S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P174.1BS_dry_2018_01L11S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P174.1BS_01L11S_03S"
"P174.1BS_01L11S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P174.1BS_dry_2018_01L11S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P174.1BS_01L11S_04S"
