"associatedSequences","catalogNumber","collectedBy","collectedByID","collectionCode","collectionID","collectorNumber","dataGeneralizations","dateIdentified","derivationEventID","derivationType","derivedFromMaterialEntityID","digitalSpecimenID","discipline","disposition","eventID","evidenceForOccurrenceID","externalClassificationSource","feedbackURL","geoClassificationCode","geoName","identificationReferences","identificationRemarks","identificationVerificationStatus","identifiedBy","identifiedByID","informationWithheld","institutionCode","institutionID","isPartOfMaterialEntityID","materialCategory","materialEntityID","materialEntityRemarks","materialEntityType","materialReferences","objectQuantity","objectQuantityType","otherCatalogNumbers","ownerInstitutionCode","ownerInstitutionID","preparations","scientificName","scientificNameAuthorship","scientificNameID","taxonID","taxonRank","typeDesignationType","typeStatus","typifiedName","verbatimIdentification","verbatimLabel","vernacularName"
"","RMNH.AVES.74916","","","","","","","","","","","https://doi.org/TEST/ZYW-SYA-XEJ","Zoology","","ee1191b19ebfc7c5912e2b01a8d0f6b6","","","https://doi.org/TEST/ZYW-SYA-XEJ","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.74916","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.16394","","","","","","","","","","","https://doi.org/TEST/ZYW-GPA-G09","Zoology","","cbab26565092f2b960f59ac544f7a08d","","","https://doi.org/TEST/ZYW-GPA-G09","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.16394","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.153661","","","","","","","","","","","https://doi.org/TEST/ZYW-FMS-HBC","Zoology","","cda277ff224869e368705a62d3aaccc8","","","https://doi.org/TEST/ZYW-FMS-HBC","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.153661","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.149027","","","","","","","","","","","https://doi.org/TEST/ZYW-EN5-EDR","Zoology","","488ceb12f5ae04936e0bce53307d8927","","","https://doi.org/TEST/ZYW-EN5-EDR","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.149027","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.56155","","","","","","","","","","","https://doi.org/TEST/ZYW-DWT-11M","Zoology","","3bb838ab1de2afb4dc97f7af59bb3346","","","https://doi.org/TEST/ZYW-DWT-11M","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.56155","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.33696","","","","","","","","","","","https://doi.org/TEST/ZYW-34B-ER2","Zoology","","63d729425bc171e7e956327f527b4be3","","","https://doi.org/TEST/ZYW-34B-ER2","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.33696","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.230205","","","","","","","","","","","https://doi.org/TEST/ZYW-30L-VHD","Zoology","","b7a0d6e6c0a60dfb684e0abcc436de66","","","https://doi.org/TEST/ZYW-30L-VHD","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.230205","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.254786","","","","","","","","","","","https://doi.org/TEST/ZYW-2LB-68S","Zoology","","fb8adfcfc70b29c0e24d0e75c517be11","","","https://doi.org/TEST/ZYW-2LB-68S","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.254786","","","","","","","","","skeleton (whole) (skeletonized)","","","","","","","","","","",""
"","ZMA.AVES.23597","","","","","","","","","","","https://doi.org/TEST/ZYV-YJJ-WYD","Zoology","","6e76002eebc85630379a34b20b02f175","","","https://doi.org/TEST/ZYV-YJJ-WYD","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.23597","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.209780","","","","","","","","","","","https://doi.org/TEST/ZYV-X3W-ZNE","Zoology","","6a8777cb0702c53142979825af8093a3","","","https://doi.org/TEST/ZYV-X3W-ZNE","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.209780","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","ZMA.AVES.11517","","","","","","","","","","","https://doi.org/TEST/ZYV-QB6-2TE","Zoology","","0a9ebef6e5fc81dd91e96ce68ab82be9","","","https://doi.org/TEST/ZYV-QB6-2TE","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.11517","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.46311","","","","","","","","","","","https://doi.org/TEST/ZYV-P0K-706","Zoology","","5b62974e7791a4ba56e8ccc9c6dd7d4f","","","https://doi.org/TEST/ZYV-P0K-706","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.46311","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.203562","","","","","","","","","","","https://doi.org/TEST/ZYV-K5K-933","Zoology","","21059f9a6d9f97ce85f0de1ba3e4b733","","","https://doi.org/TEST/ZYV-K5K-933","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.203562","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.208622","","","","","","","","","","","https://doi.org/TEST/ZYV-HQL-8GM","Zoology","","8bfedbd5dc61ac1346a670213e2ac93d","","","https://doi.org/TEST/ZYV-HQL-8GM","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.208622","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.179677","","","","","","","","","","","https://doi.org/TEST/ZYV-EJ6-HTG","Zoology","","45226a14a7d1958145f24a78f486742c","","","https://doi.org/TEST/ZYV-EJ6-HTG","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.179677","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","ZMA.AVES.63087.b","","","","","","","","","","","https://doi.org/TEST/ZYV-BGN-R62","Zoology","","3d5375a6e359941c42731ae8152387b0","","","https://doi.org/TEST/ZYV-BGN-R62","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.63087.b","","","","","","","","","nest (air dried)","","","","","","","","","","",""
"","RMNH.AVES.153305","","","","","","","","","","","https://doi.org/TEST/ZYV-7GP-J4D","Zoology","","cda277ff224869e368705a62d3aaccc8","","","https://doi.org/TEST/ZYV-7GP-J4D","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.153305","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.143308","","","","","","","","","","","https://doi.org/TEST/ZYV-5BF-TAR","Zoology","","93d444820204f4b858cb5dbbf2f99592","","","https://doi.org/TEST/ZYV-5BF-TAR","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.143308","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.5070242.c","","","","","","","","","","","https://doi.org/TEST/ZYV-06Y-FFZ","Zoology","","d0cc7d6e2ba151e3f47e652cbf7d1782","","","https://doi.org/TEST/ZYV-06Y-FFZ","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.5070242.c","","","","","","","","","tissue (alcohol 96%)","","","","","","","","","","",""
"","RMNH.AVES.26347","","","","","","","","","","","https://doi.org/TEST/ZYT-MCB-YZ2","Zoology","","f63fbbbb71d2770440e450b0564b25da","","","https://doi.org/TEST/ZYT-MCB-YZ2","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.26347","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.121916","","","","","","","","","","","https://doi.org/TEST/ZYT-LWX-XSG","Zoology","","e2ae0421e92742e615cdfba79ec342c7","","","https://doi.org/TEST/ZYT-LWX-XSG","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.121916","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","ZMA.AVES.9571","","","","","","","","","","","https://doi.org/TEST/ZYT-HYS-RHZ","Zoology","","84a2571528f9410d8ca4d0a4f408d850","","","https://doi.org/TEST/ZYT-HYS-RHZ","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.9571","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.100019","","","","","","","","","","","https://doi.org/TEST/ZYT-HP8-CBF","Zoology","","de1a6e00ca496a2878bdf32096581d8f","","","https://doi.org/TEST/ZYT-HP8-CBF","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.100019","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.15127","","","","","","","","","","","https://doi.org/TEST/ZYT-GPG-EZG","Zoology","","38e799914ea2c782dc163aa9bdc0a097","","","https://doi.org/TEST/ZYT-GPG-EZG","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.15127","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.61338","","","","","","","","","","","https://doi.org/TEST/ZYT-G84-4K1","Zoology","","a94af49a2655f2f76fc7a1a1043d24a0","","","https://doi.org/TEST/ZYT-G84-4K1","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.61338","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.177206","","","","","","","","","","","https://doi.org/TEST/ZYT-CG4-79S","Zoology","","6fe22cf7119058da187155b2a31b773d","","","https://doi.org/TEST/ZYT-CG4-79S","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.177206","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.252950","","","","","","","","","","","https://doi.org/TEST/ZYT-38R-QD8","Zoology","","7f9dc6bd9a70bbd3190345eb02359e9b","","","https://doi.org/TEST/ZYT-38R-QD8","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.252950","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.140130","","","","","","","","","","","https://doi.org/TEST/ZYT-29L-7D0","Zoology","","4c656f79ff0170dc06a873ed7d6f9db1","","","https://doi.org/TEST/ZYT-29L-7D0","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.140130","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","ZMA.AVES.49773","","","","","","","","","","","https://doi.org/TEST/ZYS-XHY-HSM","Zoology","","1a068e070781a1583ff48e7278cf6a69","","","https://doi.org/TEST/ZYS-XHY-HSM","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.49773","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","ZMA.AVES.14478","","","","","","","","","","","https://doi.org/TEST/ZYS-X3K-KL8","Zoology","","37e4c32cca2ec82dbb41374b7b616457","","","https://doi.org/TEST/ZYS-X3K-KL8","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.14478","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.64307","","","","","","","","","","","https://doi.org/TEST/ZYS-WJ3-MHG","Zoology","","839c6341fc7da5a0dbaf7b5b8114c6cb","","","https://doi.org/TEST/ZYS-WJ3-MHG","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.64307","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.15668","","","","","","","","","","","https://doi.org/TEST/ZYS-QMC-XF4","Zoology","","e3e091c192d100a059280a18e6b6d589","","","https://doi.org/TEST/ZYS-QMC-XF4","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.15668","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.197796","","","","","","","","","","","https://doi.org/TEST/ZYS-EH5-83B","Zoology","","32561215ca9fd15dd6ed43b813742f60","","","https://doi.org/TEST/ZYS-EH5-83B","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.197796","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","ZMA.AVES.39545","","","","","","","","","","","https://doi.org/TEST/ZYS-E43-QMN","Zoology","","9211131f5eeff58c151f76f04450713b","","","https://doi.org/TEST/ZYS-E43-QMN","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.39545","","","","","","","","","egg (air dried)","","","","","","","","","","",""
