"materialEntityID","usagePolicyID"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.41335","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.121703","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.89179","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.12991","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.134549","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.22608","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.126199","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.83178","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.85535","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.13240","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.177712","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.216759","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.146315","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.210840","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.195661","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.50234","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.48901","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.208197","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.20175","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.27974","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.122916","808cd582f6925e3d2842d4f3d3623edc"
